truckId,truckName,reachedOut,contactType,businessPhone,websiteUrl,socialLinks,currentAddress,profileUrl,menuStatus,menuItemCount,menuPhotoCount,firstMenuItems,phoneAuditStatus,phoneAuditConfidence,phoneAuditCandidates,phoneAuditMatchedSourceUrls,phoneAuditCheckedSourceCount,phoneAuditSourceErrorCount,phoneAuditNotes,outreachStatus,notes
seed-dmv-prod-crave-hot-dogs-and-bbq-food-truck-fredericksburg-virginia,Crave Hot Dogs & BBQ - Food Truck,false,sms_or_call,(540) 742-7283,,https://www.facebook.com/CraveFoodTruckStaffordVA/ | https://www.instagram.com/cravefoodtruckstaffordva/?hl=en,"11905 Tidewater Trail Fredericksburg, Virginia 22408",https://www.ftf-foodtruckfinder.com/truck/?name=Crave+Hot+Dogs+%26+BBQ+-+Food+Truck&id=seed-dmv-prod-crave-hot-dogs-and-bbq-food-truck-fredericksburg-virginia,itemized_menu,35,2,Brisket Bowl; Mac N' Brisket Bowl; Southwest Bowl,verified_on_current_source,high,,https://www.restaurantji.com/va/fredericksburg/crave-hot-dogs-and-bbq-food-truck-/,3,0,Stored phone appears on at least one linked current source page.,ready_for_review,
seed-us-curated-100-crazy-taco-food-truck-fayetteville-3315-bragg-blvd-fayetteville-north-carolina-28303,Crazy Taco Food Truck Fayetteville,false,sms_or_call,(910) 808-5332,,https://www.facebook.com/CRAZYTACOfoodtruckfayetteville | https://www.instagram.com/crazytacofayetteville/,"3315 Bragg Blvd Fayetteville, North Carolina 28303",https://www.ftf-foodtruckfinder.com/truck/?name=Crazy+Taco+Food+Truck+Fayetteville&id=seed-us-curated-100-crazy-taco-food-truck-fayetteville-3315-bragg-blvd-fayetteville-north-carolina-28303,menu_photo_only,0,4,,verified_on_current_source,high,,https://www.restaurantji.com/nc/fayetteville/taco-loco-food-truck-/ | https://www.restaurantji.com/cache/business_page/nc/fayetteville/taco-loco-food-truck-/business.json,6,0,Stored phone appears on at least one linked current source page.,ready_for_review,
seed-us-curated-100-cr-pes-la-cart-food-truck-8837-willow-st-new-orleans-louisiana-70118,Crêpes à la Cart food truck,false,sms_or_call,(504) 407-1268,http://www.crepesalacartnola.com/,http://www.crepesalacartnola.com/ | https://www.facebook.com/crepesalacartnola/ | https://x.com/crepesalacart,"8837 Willow St New Orleans, Louisiana 70118",https://www.ftf-foodtruckfinder.com/truck/?name=Cr%C3%AApes+%C3%A0+la+Cart+food+truck&id=seed-us-curated-100-cr-pes-la-cart-food-truck-8837-willow-st-new-orleans-louisiana-70118,menu_photo_only,0,4,,verified_on_current_source,high,,https://www.crepesalacartnola.com/ | https://www.restaurantji.com/la/new-orleans/cr-pes-la-cart-/ | https://www.restaurantji.com/cache/business_page/la/new-orleans/cr-pes-la-cart-/business.json,4,0,Stored phone appears on at least one linked current source page.,ready_for_review,
seed-dmv-prod-crespo-mexican-food-truck-glen-burnie-maryland,Crespo Mexican Food Truck,false,sms_or_call,(443) 699-8654,http://comidacrespo.com/,http://comidacrespo.com/ | https://www.facebook.com/crespo.foods/,"807 Crain Hwy S Glen Burnie, Maryland 21061",https://www.ftf-foodtruckfinder.com/truck/?name=Crespo+Mexican+Food+Truck&id=seed-dmv-prod-crespo-mexican-food-truck-glen-burnie-maryland,menu_photo_only,0,1,,verified_on_current_source,high,,https://www.restaurantji.com/md/glen-burnie/crespo-mexican-food-truck-/,1,1,Stored phone appears on at least one linked current source page.,ready_for_review,
seed-us-cuantos-tacos-arbor-food-park-austin-texas,Cuantos Tacos - Arbor Food Park,false,sms_or_call,(512) 905-0533,,https://www.instagram.com/cuantostacos512/ | https://www.facebook.com/CuantosTacos512/,"1108 E 12th St, Austin, TX 78702",https://www.ftf-foodtruckfinder.com/truck/?name=Cuantos+Tacos+-+Arbor+Food+Park&id=seed-us-cuantos-tacos-arbor-food-park-austin-texas,no_menu,0,0,,verified_on_current_source,high,,https://www.restaurantji.com/tx/austin/cuantos-tacos-/,5,1,Stored phone appears on at least one linked current source page.,ready_for_review,
seed-dmv-prod-curry-in-a-hurry-food-truck-richmond-virginia,Curry in a Hurry (Food Truck),false,sms_or_call,(804) 980-0985,https://www.curryinahurryrva.com/,https://www.curryinahurryrva.com/ | https://www.facebook.com/curryinahurryrva/ | https://www.instagram.com/curryinahurryrva/,"1001 Haxall Point Richmond, Virginia 23219",https://www.ftf-foodtruckfinder.com/truck/?name=Curry+in+a+Hurry+%28Food+Truck%29&id=seed-dmv-prod-curry-in-a-hurry-food-truck-richmond-virginia,itemized_menu,7,2,Chicken Tikka Masala with rice; Chicken Madras with rice; Beef Madras (Organic ground beef) with rice,verified_on_current_source,high,,https://www.restaurantji.com/va/richmond/curry-in-a-hurry-food-truck-/,2,0,Stored phone appears on at least one linked current source page.,ready_for_review,
seed-us-curated-100-curry-in-a-hurry-food-truck-1001-haxall-point-richmond-virginia-23219,Curry in a Hurry (Food Truck),false,sms_or_call,(804) 980-0985,https://www.curryinahurryrva.com/,https://www.curryinahurryrva.com/ | https://www.facebook.com/curryinahurryrva/ | https://www.instagram.com/curryinahurryrva/,"1001 Haxall Point Richmond, Virginia 23219",https://www.ftf-foodtruckfinder.com/truck/?name=Curry+in+a+Hurry+%28Food+Truck%29&id=seed-us-curated-100-curry-in-a-hurry-food-truck-1001-haxall-point-richmond-virginia-23219,menu_photo_only,0,2,,verified_on_current_source,high,,https://www.restaurantji.com/va/richmond/curry-in-a-hurry-food-truck-/ | https://www.restaurantji.com/cache/business_page/va/richmond/curry-in-a-hurry-food-truck-/business.json,5,0,Stored phone appears on at least one linked current source page.,ready_for_review,
seed-us-curated-100-da-munch-buggy-food-truck-5920-university-pkwy-winston-salem-north-carolina-27105,Da Munch Buggy (Food Truck),false,sms_or_call,(844) 476-8624,https://www.damunchbuggy.com/,https://www.damunchbuggy.com/ | https://www.facebook.com/damunchbuggy/ | https://www.instagram.com/damunchbuggy/,"5920 University Pkwy Winston-Salem, North Carolina 27105",https://www.ftf-foodtruckfinder.com/truck/?name=Da+Munch+Buggy+%28Food+Truck%29&id=seed-us-curated-100-da-munch-buggy-food-truck-5920-university-pkwy-winston-salem-north-carolina-27105,menu_photo_only,0,4,,verified_on_current_source,high,,https://damunchbuggy.com/ | https://www.restaurantji.com/nc/winston-salem/da-munch-buggy-food-truck-/ | https://www.restaurantji.com/cache/business_page/nc/winston-salem/da-munch-buggy-food-truck-/business.json,5,0,Stored phone appears on at least one linked current source page.,ready_for_review,
seed-dmv-prod-deddle-s-donuts-food-truck-and-donut-shop-lexington-market-baltimore-maryland,Deddle's Donuts Food Truck and Donut Shop Lexington Market,false,sms_or_call,(443) 738-4844,http://deddlesdonuts.com/,http://deddlesdonuts.com/ | https://www.facebook.com/deddlesdonuts/ | https://www.instagram.com/deddles_donuts/ | https://x.com/deddles_donuts,"400 W Lexington St Baltimore, Maryland 21201",https://www.ftf-foodtruckfinder.com/truck/?name=Deddle%27s+Donuts+Food+Truck+and+Donut+Shop+Lexington+Market&id=seed-dmv-prod-deddle-s-donuts-food-truck-and-donut-shop-lexington-market-baltimore-maryland,itemized_menu,5,2,Ol'e Fashion Lemonade; Watermelon Lemonade; Soursop Lemonade,verified_on_current_source,high,,https://deddlesdonuts.com/ | https://www.restaurantji.com/md/baltimore/deddles-donuts-food-truck-and-donut-shop-lexington-market-/,2,0,Stored phone appears on at least one linked current source page.,ready_for_review,
seed-us-curated-100-deddle-s-donuts-food-truck-and-donut-shop-lexington-market-400-w-lexington-st-baltimore-maryland-21201,Deddle's Donuts Food Truck and Donut Shop Lexington Market,false,sms_or_call,(443) 738-4844,http://deddlesdonuts.com/,http://deddlesdonuts.com/ | https://www.facebook.com/deddlesdonuts/ | https://www.instagram.com/deddles_donuts/ | https://x.com/deddles_donuts,"400 W Lexington St Baltimore, Maryland 21201",https://www.ftf-foodtruckfinder.com/truck/?name=Deddle%27s+Donuts+Food+Truck+and+Donut+Shop+Lexington+Market&id=seed-us-curated-100-deddle-s-donuts-food-truck-and-donut-shop-lexington-market-400-w-lexington-st-baltimore-maryland-21201,menu_photo_only,0,4,,verified_on_current_source,high,,https://deddlesdonuts.com/ | https://www.restaurantji.com/md/baltimore/deddles-donuts-food-truck-and-donut-shop-lexington-market-/ | https://www.restaurantji.com/cache/business_page/md/baltimore/deddles-donuts-food-truck-and-donut-shop-lexington-market-/business.json,5,0,Stored phone appears on at least one linked current source page.,ready_for_review,
seed-dmv-prod-delicias-sobre-ruedas-food-truck-ellicott-city-maryland,Delicias Sobre Ruedas - Food Truck,false,sms_or_call,(609) 205-0372,,https://www.instagram.com/delicias_sobre_ruedas75/ | https://www.facebook.com/DeliciasSobreRuedas21/,"9109 Baltimore National Pike Ellicott City, Maryland 21042",https://www.ftf-foodtruckfinder.com/truck/?name=Delicias+Sobre+Ruedas+-+Food+Truck&id=seed-dmv-prod-delicias-sobre-ruedas-food-truck-ellicott-city-maryland,itemized_menu,17,2,Penne Vodka Half Tray; Penne Vodka Full Tray; Baked Ziti Half Tray,source_phone_mismatch,review,(240) 790-4778,,2,0,Linked source pages exposed one or more different phone numbers.,ready_for_review,
seed-us-curated-100-dino-s-gourmet-food-truck-591-haleakala-hwy-kahului-hawaii-96732,Dino's Gourmet Food Truck,false,sms_or_call,(516) 428-1320,,https://www.facebook.com/p/Dinos-Gourmet-On-The-Go-100069337431310/ | https://www.instagram.com/dinosmaui/,"591 Haleakala Hwy Kahului, Hawaii 96732",https://www.ftf-foodtruckfinder.com/truck/?name=Dino%27s+Gourmet+Food+Truck&id=seed-us-curated-100-dino-s-gourmet-food-truck-591-haleakala-hwy-kahului-hawaii-96732,menu_photo_only,0,4,,verified_on_current_source,high,,https://www.restaurantji.com/hi/kahului/dinos-gourmet-food-truck-/ | https://www.restaurantji.com/cache/business_page/hi/kahului/dinos-gourmet-food-truck-/business.json,6,0,Stored phone appears on at least one linked current source page.,ready_for_review,
seed-dmv-prod-district-small-bites-food-truck-and-catering-dale-city-virginia,District Small Bites Food Truck and Catering,false,sms_or_call,(202) 922-5522,https://www.smallbitesdc.com/,https://www.smallbitesdc.com/ | https://www.facebook.com/districtsmallbites/ | https://www.facebook.com/districtsmallbitesdc/ | https://www.instagram.com/districtsmallbites/ | https://x.com/districtsmallbites,"4491 Cheshire Station Plaza Dale City, Virginia 22193",https://www.ftf-foodtruckfinder.com/truck/?name=District+Small+Bites+Food+Truck+and+Catering&id=seed-dmv-prod-district-small-bites-food-truck-and-catering-dale-city-virginia,itemized_menu,40,2,DSB Signature Fries; Cajun Fries; DSB Sweet Tots,verified_on_current_source,high,,https://www.restaurantji.com/va/dale-city/district-small-bites-food-truck-and-catering-/,2,1,Stored phone appears on at least one linked current source page.,ready_for_review,
seed-photos-3-001-ec-diner-food-truck-elkridge-maryland,EC Diner Food Truck,false,sms_or_call,(410) 750-3300,https://www.ecdiner.com/,https://www.instagram.com/ecdiner/,"5700 Rowanberry Dr Elkridge, Maryland 21075",https://www.ftf-foodtruckfinder.com/truck/?name=EC+Diner+Food+Truck&id=seed-photos-3-001-ec-diner-food-truck-elkridge-maryland,itemized_menu,13,1,EC Double Smash; Bacon Jalapeno Smash; Spicy Chicken,verified_on_current_source,high,,https://ecdiner.com/,3,1,Stored phone appears on at least one linked current source page.,ready_for_review,
seed-us-curated-100-el-amiguito-food-truck-2-oregon-ave-s-23rd-st-philadelphia-pennsylvania-19147,El amiguito food truck #2,false,sms_or_call,(267) 891-3023,https://elamiguitotacomobilepa.com/,https://elamiguitotacomobilepa.com/ | https://www.instagram.com/elamiguitophilly/,"Oregon ave, S 23rd St Philadelphia, Pennsylvania 19147",https://www.ftf-foodtruckfinder.com/truck/?name=El+amiguito+food+truck+%232&id=seed-us-curated-100-el-amiguito-food-truck-2-oregon-ave-s-23rd-st-philadelphia-pennsylvania-19147,menu_photo_only,0,4,,verified_on_current_source,high,(215) 617-2570,https://elamiguitotacomobilepa.com/ | https://www.restaurantji.com/pa/philadelphia/el-amiguito-food-truck-2-/ | https://www.restaurantji.com/cache/business_page/pa/philadelphia/el-amiguito-food-truck-2-/business.json,5,0,Stored phone appears on at least one linked current source page.,ready_for_review,
seed-dmv-prod-el-camaleon-food-truck-wheaton-maryland,El Camaleon Food Truck,false,sms_or_call,(240) 706-3237,https://elcamaleonfoodtruckmd.com/,https://elcamaleonfoodtruckmd.com/ | https://www.facebook.com/ELCAMALEONfoodtruck/ | https://www.instagram.com/elcamaleonfoodtruck/,"11215 Veirs Mill Rd Wheaton, Maryland 20902",https://www.ftf-foodtruckfinder.com/truck/?name=El+Camaleon+Food+Truck&id=seed-dmv-prod-el-camaleon-food-truck-wheaton-maryland,itemized_menu,1,2,Taco,verified_on_current_source,high,(240) 245-2264,https://www.restaurantji.com/md/wheaton/el-camaleon-food-truck-/,2,0,Stored phone appears on at least one linked current source page.,ready_for_review,
seed-us-el-camion-ballard-truck-seattle-washington,El Camion - Ballard Truck,false,sms_or_call,(206) 446-3218,https://www.elcamionseattle.com/new-page,https://www.elcamionseattle.com/new-page | https://www.instagram.com/elcamionseattle/ | https://x.com/elcamionseattle,"6310 15th Ave NW, Seattle, WA 98107",https://www.ftf-foodtruckfinder.com/truck/?name=El+Camion+-+Ballard+Truck&id=seed-us-el-camion-ballard-truck-seattle-washington,no_menu,0,0,,verified_on_current_source,high,(206) 271-4480 | (206) 591-1694,https://www.elcamionseattle.com/new-page,2,1,Stored phone appears on at least one linked current source page.,ready_for_review,
seed-us-curated-100-el-chato-taco-truck-5300-w-olympic-blvd-los-angeles-california-90036,El Chato Taco Truck,false,sms_or_call,(626) 289-9780,https://elchatola.com/,https://elchatola.com/ | https://www.facebook.com/ElChatoTacoTruck/ | https://www.instagram.com/elchatotacotruck/,"5300 W Olympic Blvd Los Angeles, California 90036",https://www.ftf-foodtruckfinder.com/truck/?name=El+Chato+Taco+Truck&id=seed-us-curated-100-el-chato-taco-truck-5300-w-olympic-blvd-los-angeles-california-90036,menu_photo_only,0,4,,verified_on_current_source,high,,https://www.restaurantji.com/ca/los-angeles/el-chato-taco-truck-/ | https://www.restaurantji.com/cache/business_page/ca/los-angeles/el-chato-taco-truck-/business.json,5,0,Stored phone appears on at least one linked current source page.,ready_for_review,
seed-us-el-chato-taco-truck-olympic-la-brea-los-angeles-california,El Chato Taco Truck - Olympic & La Brea,false,sms_or_call,(323) 202-6936,https://elchatola.com/location/,https://elchatola.com/location/ | https://www.instagram.com/elchatotacotruck/,"5300 W Olympic Blvd, Los Angeles, CA 90036",https://www.ftf-foodtruckfinder.com/truck/?name=El+Chato+Taco+Truck+-+Olympic+%26+La+Brea&id=seed-us-el-chato-taco-truck-olympic-la-brea-los-angeles-california,no_menu,0,0,,not_found_on_linked_sources,review,,,2,0,Stored phone is format-valid but was not found on fetched linked source pages.,ready_for_review,
seed-us-curated-100-el-comal-3100-boeing-way-stockton-california-95206,El Comal,false,sms_or_call,(209) 598-2146,https://elcomal.mikdadhaque.com/,https://elcomal.mikdadhaque.com/ | https://www.instagram.com/elcomaltacotruck/,"3100 Boeing Way Stockton, California 95206",https://www.ftf-foodtruckfinder.com/truck/?name=El+Comal&id=seed-us-curated-100-el-comal-3100-boeing-way-stockton-california-95206,menu_photo_only,0,2,,verified_on_current_source,high,,https://www.restaurantji.com/ca/stockton/el-comal-taco-truck-the-grill-on-wheels-/ | https://www.restaurantji.com/cache/business_page/ca/stockton/el-comal-taco-truck-the-grill-on-wheels-/business.json,4,1,Stored phone appears on at least one linked current source page.,ready_for_review,
seed-us-curated-100-el-grillito-food-truck-20-cooper-sq-new-york-new-york-10003,El Grillito Food Truck,false,sms_or_call,(718) 619-2253,http://elgrillito.nyc/,http://elgrillito.nyc/ | https://www.facebook.com/ElGrillitoNYC/ | https://www.instagram.com/el.grillito.nyc/,"20 Cooper Sq New York, New York 10003",https://www.ftf-foodtruckfinder.com/truck/?name=El+Grillito+Food+Truck&id=seed-us-curated-100-el-grillito-food-truck-20-cooper-sq-new-york-new-york-10003,menu_photo_only,0,4,,verified_on_current_source,high,,https://www.elgrillito.nyc/ | https://www.restaurantji.com/ny/new-york/el-grillito-food-truck-/ | https://www.restaurantji.com/cache/business_page/ny/new-york/el-grillito-food-truck-/business.json,5,0,Stored phone appears on at least one linked current source page.,ready_for_review,
seed-dmv-prod-el-jalape-o-feliz-2-food-truck-silver-spring-maryland,El Jalapeño Feliz 2 (Food truck),false,sms_or_call,(301) 407-5758,,https://www.facebook.com/FoodtruckElJalapeno/ | https://www.instagram.com/el_jalapeno_feliz/,"12601 Old Columbia Pike Silver Spring, Maryland 20904",https://www.ftf-foodtruckfinder.com/truck/?name=El+Jalape%C3%B1o+Feliz+2+%28Food+truck%29&id=seed-dmv-prod-el-jalape-o-feliz-2-food-truck-silver-spring-maryland,menu_photo_only,0,1,,source_phone_mismatch,review,(240) 593-7831,,3,0,Linked source pages exposed one or more different phone numbers.,ready_for_review,
seed-us-curated-100-el-jaripeo-taco-truck-rose-park-1188-1198-600-n-salt-lake-city-utah-84116,El Jaripeo Taco Truck (Rose Park),false,sms_or_call,(801) 205-4190,https://rosepark.eljaripeo.com/,https://rosepark.eljaripeo.com/ | https://www.facebook.com/ElJaripeo3/,"1188-1198 600 N Salt Lake City, Utah 84116",https://www.ftf-foodtruckfinder.com/truck/?name=El+Jaripeo+Taco+Truck+%28Rose+Park%29&id=seed-us-curated-100-el-jaripeo-taco-truck-rose-park-1188-1198-600-n-salt-lake-city-utah-84116,menu_photo_only,0,4,,verified_on_current_source,high,,https://rosepark.eljaripeo.com/ | https://www.restaurantji.com/ut/salt-lake-city/el-jaripeo-taco-cart-/ | https://www.restaurantji.com/cache/business_page/ut/salt-lake-city/el-jaripeo-taco-cart-/business.json,4,0,Stored phone appears on at least one linked current source page.,ready_for_review,
seed-dmv-prod-el-paisa-food-truck-jessup-maryland,El Paisa Food Truck,false,sms_or_call,(443) 485-0595,,https://www.facebook.com/p/El-Paisa-Food-Truck-100078785321304/ | https://www.instagram.com/elpaisarestaurantmd/,"7150 Montevideo Rd Jessup, Maryland 20794",https://www.ftf-foodtruckfinder.com/truck/?name=El+Paisa+Food+Truck&id=seed-dmv-prod-el-paisa-food-truck-jessup-maryland,itemized_menu,10,2,Taco; Taco (Order of 3); Burrito,verified_on_current_source,high,,https://www.restaurantji.com/md/jessup/el-paisa-food-truck-/,3,0,Stored phone appears on at least one linked current source page.,ready_for_review,
